"State","Year","Month","Population","BirthsPerThousandWomen","TreatedOriginal","Tau"
"DC",2023,8,199918.166666816,3.38638559610388,"Control",-0.153264255281078
"Florida",2023,8,4742034.3333347,4.08685358175625,"Control",-0.00964340522060869
"Georgia",2023,8,2609309.41666359,4.30535371859595,"Ban",0.104890542162608
"Hawaii",2023,8,293296.791663155,4.50056065228287,"Control",0.0441862895067011
"Idaho",2023,8,449111.083335096,4.37085628219811,"Ban",-0.130117954421522
"Illinois",2023,8,2817184.083335,3.91774185623481,"Control",-0.026137299008806
"Indiana",2023,8,1535273.50000162,4.59462108868064,"Control",0.0129410477874599
"Iowa",2023,8,696442.583333865,4.72544338722944,"Control",0.0914977194290136
"Kansas",2023,8,647757.666665605,4.65143085918181,"Control",0.00508261590826375
"Kentucky",2023,8,984485.666665994,4.71007365267532,"Ban",0.129933898422575
"Louisiana",2023,8,1032352.87500195,4.91595473107044,"Ban",0.227031178879435
"Maine",2023,8,285493.499999996,3.64281498527993,"Control",-0.0107425252172511
"Maryland",2023,8,1383926.33333166,4.20470357406333,"Control",-0.0405701067347763
"Massachusetts",2023,8,1607487.25000094,3.74373109335484,"Control",-0.00366544014439452
"Michigan",2023,8,2163939.41666817,4.08560421419401,"Control",-0.0107520282912539
"Minnesota",2023,8,1255746.83333385,4.3623442676392,"Control",-0.0121734157859077
"Mississippi",2023,8,664282.625000689,4.80969978703972,"Ban",0.299637992419051
"Missouri",2023,8,1370275.74999831,4.45092894624131,"Ban",0.0658761209992926
"Montana",2023,8,245031.875002362,3.9056143205482,"Control",-0.0348845025295614
"Nebraska",2023,8,435339.458331495,4.84449539236132,"Control",-0.0378909523311552
"Nevada",2023,8,724448.791665721,3.96715410814866,"Control",-0.0191212610272764
"New Hampshire",2023,8,290185.541666342,3.81824674529784,"Control",0.00341382853543637
"New Jersey",2023,8,2032231.45833248,4.40697833077967,"Control",-0.0134451273180263
"New Mexico",2023,8,463428.875002052,4.08908486764363,"Control",-0.00874564612921969
"New York",2023,8,4364769.41666799,4.11888883095322,"Control",0.00853585454126904
"North Carolina",2023,8,2456487.87500013,4.38023737446676,"Control",0.0187335533469044
"North Dakota",2023,8,172307.166668309,4.82858615858736,"Control",-0.072089390050488
"Ohio",2023,8,2554902.79166471,4.34928484803905,"Control",0.00431231548708588
"Oklahoma",2023,8,919043.20833522,4.55256070884742,"Ban",-0.0411490820557701
"Oregon",2023,8,960933.208333034,3.50700753265262,"Control",-0.0435599734626115
"Pennsylvania",2023,8,2808264.4999989,4.04520300705452,"Control",0.00642304934156623
"Rhode Island",2023,8,244897.500001018,3.71584030051846,"Control",-0.00157351702591235
"South Carolina",2023,8,1178469.87500248,4.3955302633333,"Control",0.10289205681656
"South Dakota",2023,8,193844.500004808,5.18972681698498,"Ban",0.118092566850466
"Tennessee",2023,8,1608662.41666517,4.77353105315837,"Ban",0.319754857783258
"Texas",2023,8,7301636.99999163,4.85206262650973,"Ban",0.191497810581512
"Utah",2023,8,859123.375001439,4.79907789727301,"Control",0.0313028855978414
"Vermont",2023,8,138328.583333625,3.45554034083575,"Control",0.0402879621465799
"Virginia",2023,8,1956714.33333201,4.29444393433296,"Control",0.05375973912271
"Washington",2023,8,1783933.00000209,4.05060055506094,"Control",0.00910280982820222
"West Virginia",2023,8,363964.708336074,3.9619225902213,"Ban",-0.0531703104573626
"Wisconsin",2023,8,1265658.16666618,4.20255653547478,"Ban",0.0616365743408096
"Wyoming",2023,8,125059.458332438,4.41390045471533,"Control",0.0595934861634095
"Alabama",2023,9,1146416.08332921,4.35443995647999,"Ban",0.116486194641917
"Alaska",2023,9,159562.666668947,4.86329300079954,"Control",0.0594958431305992
"Arizona",2023,9,1661247.83333125,4.1426690599197,"Control",0.156201081526965
"Arkansas",2023,9,681573.249998378,4.44706420037349,"Ban",0.160076469302855
"California",2023,9,8993922.08332338,3.82625062583196,"Control",0.0534697008491167
"Colorado",2023,9,1385176.91666395,3.74031644454332,"Control",0.0160967927845586
"Connecticut",2023,9,811936.749996963,3.55446406387049,"Control",-0.0221945759665689
"Delaware",2023,9,218120.250002674,4.00696404845164,"Control",0.00199999352540736
"DC",2023,9,200114.333333496,3.21816028503444,"Control",-0.137575660980763
"Florida",2023,9,4747132.66666809,4.00157344103317,"Control",0.0374599786206562
"Georgia",2023,9,2611015.1666635,4.09227802902956,"Ban",0.071634407261354
"Hawaii",2023,9,293134.583329701,4.1277968169285,"Control",-0.0981222110101836
"Idaho",2023,9,450030.500001826,4.22193606876043,"Ban",0.0681064051436842
"Illinois",2023,9,2814824.50000172,3.77323701708349,"Control",0.036338986261474
"Indiana",2023,9,1535679.33333501,4.29126045845039,"Control",-0.00592610405138227
"Iowa",2023,9,696635.500000551,4.26191315257068,"Control",-0.0446395972293132
"Kansas",2023,9,647843.333332235,4.56900588105923,"Control",0.0797728139168203
"Kentucky",2023,9,984394.666665973,4.31534235591449,"Ban",-0.0649261488626864
"Louisiana",2023,9,1031660.41666867,4.49954260626713,"Ban",-0.00989046375530744
"Maine",2023,9,285713.999999996,3.44050344050349,"Control",-0.00959468356991033
"Maryland",2023,9,1383511.99999827,3.9558746147535,"Control",-0.0218990200074751
"Massachusetts",2023,9,1607232.50000097,3.52033697675762,"Control",0.00848471212200774
"Michigan",2023,9,2163246.83333489,3.82203263751181,"Control",0.00254713985915211
"Minnesota",2023,9,1255809.33333387,4.04679266597623,"Control",-0.0162388126319577
"Mississippi",2023,9,664101.583334045,4.4089640402607,"Ban",0.0947838659920057
"Missouri",2023,9,1370590.16666492,4.08801999042054,"Ban",-0.0213574231108664
"Montana",2023,9,245518.083335775,3.74717816097396,"Control",-0.00902433920968804
"Nebraska",2023,9,435443.916664765,4.41847945594617,"Control",-0.197718142717837
"Nevada",2023,9,725039.249999022,3.7266947961833,"Control",-0.0108363874479993
"New Hampshire",2023,9,290171.749999663,3.37386392714362,"Control",-0.0191045448977842
"New Jersey",2023,9,2031802.91666578,4.24106094607869,"Control",0.032390991365352
"New Mexico",2023,9,463510.750002124,3.74101355792083,"Control",-0.0454878439888216
"New York",2023,9,4358453.16666801,3.93924159408268,"Control",0.0344155504839141
"North Carolina",2023,9,2458856.08333347,4.16657163037817,"Control",0.0402844843248502
"North Dakota",2023,9,172391.666668366,4.43176874361175,"Control",-0.193023875029013
"Ohio",2023,9,2554286.24999798,4.22114005429443,"Control",0.0885600661940789
"Oklahoma",2023,9,919858.750001951,4.29522467443139,"Ban",-0.104832461538593
"Oregon",2023,9,960958.416666359,3.30191186732865,"Control",-0.0309647677248872
"Pennsylvania",2023,9,2808325.99999886,3.84998037977228,"Control",0.0226930640351113
"Rhode Island",2023,9,244830.000001055,3.20222194991063,"Control",-0.0928248324522936
"South Carolina",2023,9,1179764.0833359,4.29577410567521,"Control",0.19145202962707
"South Dakota",2023,9,194112.000004975,4.71892515648967,"Ban",-0.11476095459984
"Tennessee",2023,9,1609809.49999846,4.3160386368739,"Ban",0.0203563208135913
"Texas",2023,9,7310549.66665803,4.60348421589819,"Ban",0.141289393728785
"Utah",2023,9,860430.416668161,4.39082571561048,"Control",0.0374876182882691
"Vermont",2023,9,138377.833333636,3.06407456877659,"Control",0.0150578348062229
"Virginia",2023,9,1956801.99999863,4.00040474202575,"Control",-0.00753632206297983
"Washington",2023,9,1784705.3333355,3.8095924705358,"Control",0.0137436369222983
"West Virginia",2023,9,363802.416669503,3.90046886711336,"Ban",0.0710221055986358
"Wisconsin",2023,9,1265607.66666617,4.01625253534495,"Ban",0.155600300662229
"Wyoming",2023,9,125132.249999075,3.8758992985708,"Control",-0.0296994648358639
"Alabama",2023,10,1146776.45832909,4.32167922876718,"Ban",0.0929947233796389
"Alaska",2023,10,159552.666669028,4.7194447809638,"Control",-0.00423568628047644
"Arizona",2023,10,1663331.74999784,4.11403197228027,"Ban",0.064905347143644
"Arkansas",2023,10,681935.374998326,4.58987774319185,"Ban",0.187312186142173
"California",2023,10,8987899.12498971,3.87209508206845,"Control",0.0122819341841498
"Colorado",2023,10,1386005.04166386,3.73519564819559,"Control",0.00826172334011988
"Connecticut",2023,10,812395.124996859,3.67678228006544,"Control",0.0133721917346796
"Delaware",2023,10,218290.375002764,3.99926015972508,"Control",-0.00528526896440695
"DC",2023,10,200310.500000176,3.43466767842622,"Control",-0.0149554589683785
"Florida",2023,10,4752231.00000147,4.10838614536918,"Control",0.0903043583782113
"Georgia",2023,10,2612720.91666341,4.13553546078644,"Ban",0.0936992973266086
"Hawaii",2023,10,292972.374996247,4.35535944307495,"Control",0.0103402068169371
"Idaho",2023,10,450949.916668554,4.19558786921921,"Ban",0.0416292029917464
"Illinois",2023,10,2812464.91666845,3.78458054246896,"Control",0.0315615038836468
"Indiana",2023,10,1536085.1666684,4.33634810395766,"Control",0.0187526069426038
"Iowa",2023,10,696828.416667237,4.18610942124219,"Control",-0.0949732701769026
"Kansas",2023,10,647928.999998865,4.40480361274923,"Control",-0.0424069981783699
"Kentucky",2023,10,984303.666665951,4.53620173449512,"Ban",0.1584645466044
"Louisiana",2023,10,1030967.9583354,4.6141104207357,"Ban",0.052839466145655
"Maine",2023,10,285934.499999996,3.36790418784726,"Control",-0.0575227019710325
"Maryland",2023,10,1383097.66666488,4.04237541191274,"Control",-9.54214678516863e-05
"Massachusetts",2023,10,1606977.750001,3.51031618203581,"Control",-0.0152861962842281
"Michigan",2023,10,2162554.25000161,3.7210627201579,"Control",-0.0720020878695147
"Minnesota",2023,10,1255871.83333389,4.15249379879478,"Control",-0.00336915880597299
"Mississippi",2023,10,663920.541667403,4.46137724939356,"Ban",0.101919621591454
"Missouri",2023,10,1370904.58333152,4.24756038516492,"Ban",0.112462992777179
"Montana",2023,10,246004.291669186,3.97960536931001,"Control",0.0658695101997218
"Nebraska",2023,10,435548.374998034,4.62405582390036,"Control",-0.0175053208790121
"Nevada",2023,10,725629.708332322,3.80359289084672,"Control",-0.019611437946816
"New Hampshire",2023,10,290157.958332984,3.56357621876215,"Control",0.0440592115899148
"New Jersey",2023,10,2031374.37499908,4.26410813614991,"Control",0.0341268124220404
"New Mexico",2023,10,463592.625002196,3.66916967238627,"Control",-0.0637374139378539
"New York",2023,10,4352136.91666805,4.04513928148157,"Control",0.0651211801960585
"North Carolina",2023,10,2461224.29166679,4.1658129389973,"Control",0.0263564080010381
"North Dakota",2023,10,172476.166668423,4.60933249710001,"Control",-0.0780467025047313
"Ohio",2023,10,2553669.70833125,4.21746005948354,"Control",0.0826767444729164
"Oklahoma",2023,10,920674.29166868,4.47280871993973,"Ban",0.0392201249099857
"Oregon",2023,10,960983.624999683,3.48497093277849,"Control",0.0456914686390326
"Pennsylvania",2023,10,2808387.49999883,3.88407938719445,"Control",0.0251996443651414
"Rhode Island",2023,10,244762.500001094,3.45232623459976,"Control",0.00066438696916693
"South Carolina",2023,10,1181058.29166931,4.19623657439902,"Control",0.120461040916962
"South Dakota",2023,10,194379.500005141,4.78445515075099,"Ban",-0.0259394086600961
"Tennessee",2023,10,1610956.58333174,4.39180054459795,"Ban",0.0927652508277195
"Texas",2023,10,7319462.33332441,4.65457685940796,"Ban",0.159308773442235
"Utah",2023,10,861737.45833488,4.39577038616783,"Control",-0.0175223980893744
"Vermont",2023,10,138427.083333648,2.82459176762094,"Control",-0.0844466797472472
"Virginia",2023,10,1956889.66666525,4.12235811625855,"Control",0.0385746722353524
"Washington",2023,10,1785477.6666689,3.80178376168889,"Control",-0.0261322001536173
"West Virginia",2023,10,363640.125002933,3.79496074584418,"Ban",-0.0434096876653047
"Wisconsin",2023,10,1265557.16666615,3.99902914961333,"Ban",0.0897197862645811
"Wyoming",2023,10,125205.041665712,4.00942320949265,"Control",0.0136056103023376
"Alabama",2023,11,1147136.83332896,4.21745676665289,"Ban",0.145228769440512
"Alaska",2023,11,159542.666669108,4.82629516025942,"Control",0.0950278244075804
"Arizona",2023,11,1665415.66666443,3.96057280595345,"Control",0.0289373768853984
"Arkansas",2023,11,682297.499998273,4.31629897516473,"Ban",0.150902317079417
"California",2023,11,8981876.16665604,3.71370072144053,"Control",0.0183754113249517
"Colorado",2023,11,1386833.16666377,3.60317312861865,"Control",-0.029545349668521
"Connecticut",2023,11,812853.499996755,3.42989234838889,"Control",-0.0067768964574717
"Delaware",2023,11,218460.500002853,3.97325832353521,"Control",0.022066835081723
"DC",2023,11,200506.666666856,3.16198962627711,"Control",-0.129868591137756
"Florida",2023,11,4757329.33333486,3.9650397688102,"Control",0.0432875917509263
"Georgia",2023,11,2614426.66666333,3.99093236503606,"Ban",0.0432310926202191
"Hawaii",2023,11,292810.166662793,4.13578535814507,"Control",-0.0820184535056612
"Idaho",2023,11,451869.333335282,4.12066024984797,"Ban",0.0867424362050411
"Illinois",2023,11,2810105.33333518,3.69238828057923,"Control",0.0517232521936615
"Indiana",2023,11,1536491.00000178,4.20503602038183,"Control",-0.00616398601916934
"Iowa",2023,11,697021.333333923,4.30689830631314,"Control",0.0309792127461801
"Kansas",2023,11,648014.666665495,4.35329653033332,"Control",0.00905150232675478
"Kentucky",2023,11,984212.66666593,4.33646115778825,"Ban",0.0911698644655692
"Louisiana",2023,11,1030275.50000213,4.4725900984644,"Ban",0.043493454117101
"Maine",2023,11,286154.999999996,3.19756775174298,"Control",-0.0756558042772637
"Maryland",2023,11,1382683.33333149,3.84831426815521,"Control",-0.0477682524846448
"Massachusetts",2023,11,1606723.00000103,3.47041773846297,"Control",0.0201928397255537
"Michigan",2023,11,2161861.66666833,3.72549276587716,"Control",0.00101316966063658
"Minnesota",2023,11,1255934.3333339,3.98189608108311,"Control",0.00920728014416694
"Mississippi",2023,11,663739.50000076,4.26673416302142,"Ban",0.084137670022228
"Missouri",2023,11,1371218.99999813,4.07739391009578,"Ban",0.0951348182385754
"Montana",2023,11,246490.500002598,3.52143388889572,"Control",-0.0566799888439755
"Nebraska",2023,11,435652.833331304,4.6527873685571,"Control",0.119718612279687
"Nevada",2023,11,726220.166665622,3.6641780580368,"Control",0.0117539714207795
"New Hampshire",2023,11,290144.166666305,3.28112748547827,"Control",0.00690983495272812
"New Jersey",2023,11,2030945.83333238,4.02374099096054,"Control",-0.0621372936646898
"New Mexico",2023,11,463674.500002268,3.69871537035487,"Control",0.000905815502091567
"New York",2023,11,4345820.66666809,3.93803640616427,"Control",0.0907075244031876
"North Carolina",2023,11,2463592.50000012,4.05708330415826,"Control",0.00306944689213839
"North Dakota",2023,11,172560.66666848,4.61866551275662,"Ban",0.0847030772984718
"Ohio",2023,11,2553053.16666451,3.95683103348684,"Control",-0.0232969304702859
"Oklahoma",2023,11,921489.833335408,4.32777428001035,"Ban",0.0836075263575387
"Oregon",2023,11,961008.833333008,3.32359067806114,"Control",0.0375124106824027
"Pennsylvania",2023,11,2808448.99999879,3.645072422538,"Control",-0.0406338139890461
"Rhode Island",2023,11,244695.000001132,3.42467152984787,"Control",0.080391408610327
"South Carolina",2023,11,1182352.50000273,4.14089706748935,"Control",0.127736576547047
"South Dakota",2023,11,194647.000005307,4.68026735564977,"Ban",-0.00655051377488114
"Tennessee",2023,11,1612103.66666502,4.22739563275001,"Ban",0.0577102598531081
"Texas",2023,11,7328374.99999079,4.53088167568414,"Ban",0.169210915383912
"Utah",2023,11,863044.500001599,4.11450394503809,"Control",-0.0517690270310922
"Vermont",2023,11,138476.333333659,3.09078085544576,"Control",0.0462799666133087
"Virginia",2023,11,1956977.33333188,3.83703984308058,"Control",-0.0481103453029612
"Washington",2023,11,1786250.00000231,3.72848145555851,"Control",-0.00304555474056745
"West Virginia",2023,11,363477.833336362,3.77189438875981,"Ban",0.0629452478133135
"Wisconsin",2023,11,1265506.66666614,3.65940387512928,"Ban",-0.14898093668648
"Wyoming",2023,11,125277.833332349,3.7436790493957,"Control",-0.0311988292639902
"Alabama",2023,12,1147497.20832884,4.20567471970443,"Ban",0.00398580463348974
"Alaska",2023,12,159532.666669189,4.68869489626893,"Control",0.025470923750067
"Arizona",2023,12,1667499.58333103,3.98200999051273,"Control",-0.00503687625977545
"Arkansas",2023,12,682659.624998221,4.31693906023471,"Ban",0.0439323542170902
"California",2023,12,8975853.20832235,3.72165177222674,"Control",-0.0125611850502665
"Colorado",2023,12,1387661.29166368,3.55706398214956,"Control",-0.0194502921358835
"Connecticut",2023,12,813311.874996652,3.478370459071,"Control",0.0220122702196401
"Delaware",2023,12,218630.625002943,3.823800988488,"Control",-0.0484228465900882
"DC",2023,12,200702.833333536,3.21868899043618,"Control",-0.106074794800343
"Florida",2023,12,4762427.66666825,3.99418139893925,"Control",0.03839560119386
"Georgia",2023,12,2616132.41666324,4.03419946665435,"Ban",0.0426548665919375
"Hawaii",2023,12,292647.958329339,4.11757528355595,"Control",-0.0813141689686239
"Idaho",2023,12,452788.750002012,4.12554419691677,"Ban",0.100482763932497
"Illinois",2023,12,2807745.7500019,3.62960214613204,"Control",0.0154368382752765
"Indiana",2023,12,1536896.83333517,4.2455679902992,"Control",0.0103147898184632
"Iowa",2023,12,697214.250000609,4.16801578567487,"Control",-0.0464874559130122
"Kansas",2023,12,648100.333332125,4.39129538071313,"Control",0.00428879879137245
